item_id,order_id,product_id,quantity,discount
107283,15481,173,1,0.05
107284,14093,325,5,0.15
107285,12811,484,1,0.1
107286,11201,330,5,0.15
107287,15169,354,1,0.15
107288,15231,540,5,0.05
107289,13282,262,2,0.15
107290,15880,455,1,0.2
107291,15807,350,5,0.0
107292,10619,595,1,0.05
107293,12713,510,5,0.1
107294,14955,299,5,0.2
107295,15275,529,4,0.1
107296,13724,340,1,0.05
107297,11687,337,2,0.05
107298,11607,575,3,0.15
107299,14733,176,3,0.05
107300,13933,565,1,0.1
107301,13893,505,5,0.05
107302,13804,527,5,0.0
107303,14311,442,2,0.15
107304,11354,574,1,0.05
107305,14240,395,3,0.0
107306,10619,497,2,0.1
107307,15104,590,1,0.1
107308,10354,526,1,0.0
107309,10281,145,1,0.0
107310,15442,443,4,0.05
107311,13378,279,2,0.15
107312,14933,322,1,0.15
107313,13551,475,2,0.2
107314,11960,117,3,0.0
107315,10390,319,1,0.1
107316,15184,184,5,0.2
107317,13868,291,1,0.0
107318,14361,491,1,0.0
107319,12054,539,2,0.2
107320,15009,232,2,0.15
107321,10168,597,4,0.0
107322,14946,387,1,0.2
107323,12167,194,3,0.05
107324,14270,195,2,0.05
107325,13007,284,4,0.1
107326,10187,232,5,0.15
107327,15183,182,5,0.2
107328,14047,440,4,0.15
107329,12941,396,5,0.15
107330,11298,460,1,0.2
107331,12646,212,2,0.0
107332,15105,403,3,0.05
107333,11217,406,5,0.1
107334,14628,507,1,0.0
107335,13000,151,2,0.15
107336,11206,394,1,0.15
107337,10228,493,1,0.2
107338,12614,289,2,0.05
107339,14710,308,5,0.05
107340,12137,249,5,0.1
107341,13732,365,1,0.0
107342,15862,472,4,0.1
107343,10250,381,5,0.15
107344,12273,213,1,0.15
107345,12951,136,3,0.05
107346,13019,211,3,0.15
107347,14769,271,4,0.0
107348,12216,178,1,0.0
107349,12158,437,3,0.1
107350,11797,128,5,0.0
107351,13245,548,1,0.15
107352,10297,145,4,0.2
107353,11928,461,4,0.05
107354,12257,540,5,0.05
107355,15363,404,3,0.05
107356,15202,492,3,0.2
107357,11458,242,4,0.15
107358,13547,115,2,0.0
107359,15663,228,4,0.15
107360,15124,267,4,0.1
107361,13128,253,1,0.15
107362,12309,163,5,0.15
107363,13665,159,1,0.05
107364,11590,303,4,0.15
107365,10096,257,1,0.2
107366,13933,103,3,0.05
107367,11360,139,4,0.1
107368,11740,378,3,0.2
107369,13795,201,3,0.2
107370,11353,483,5,0.1
107371,14925,269,3,0.0
107372,15758,120,1,0.15
107373,11543,503,1,0.15
107374,15022,241,2,0.0
107375,15245,447,5,0.1
107376,15903,375,2,0.0
107377,12668,564,3,0.05
107378,10831,422,4,0.05
107379,11606,293,1,0.05
107380,14646,487,4,0.0
107381,12748,252,2,0.2
107382,13811,336,2,0.05
107383,15128,394,1,0.0
107384,14659,486,2,0.05
107385,10222,540,4,0.05
107386,13952,308,2,0.15
107387,10531,577,4,0.0
107388,14127,137,3,0.15
107389,11382,592,5,0.1
107390,14118,488,1,0.05
107391,15409,178,2,0.05
107392,10754,565,1,0.15
107393,14310,272,2,0.0
107394,14808,145,3,0.2
107395,11189,437,4,0.2
107396,10409,184,1,0.1
107397,12486,480,3,0.0
107398,10797,531,3,0.0
107399,15146,193,5,0.15
107400,10861,589,3,0.05
107401,14172,254,5,0.05
107402,10366,206,3,0.0
107403,11515,458,4,0.2
107404,14937,309,3,0.1
107405,12935,304,4,0.15
107406,11584,348,2,0.0
107407,10499,448,3,0.1
107408,13242,493,3,0.0
107409,11370,452,2,0.1
107410,15877,326,5,0.1
107411,11252,436,4,0.05
107412,10699,148,2,0.15
107413,12728,346,2,0.15
107414,12251,131,1,0.05
107415,12494,283,2,0.2
107416,10132,575,5,0.15
107417,15365,577,5,0.05
107418,10091,357,5,0.1
107419,13895,226,4,0.1
107420,13198,319,4,0.15
107421,10472,345,3,0.1
107422,11266,580,2,0.15
107423,14598,543,5,0.0
107424,12809,239,2,0.05
107425,14483,327,3,0.2
107426,15127,486,3,0.15
107427,11112,402,5,0.2
107428,10598,357,2,0.05
107429,10908,355,3,0.05
107430,12915,170,1,0.0
107431,13217,555,4,0.05
107432,11355,166,2,0.1
107433,13947,102,5,0.2
107434,13236,595,3,0.05
107435,12705,425,3,0.05
107436,12390,369,3,0.2
107437,14076,503,4,0.2
107438,13651,439,2,0.0
107439,10464,403,3,0.05
107440,13939,229,4,0.1
107441,11073,583,1,0.1
107442,15447,246,2,0.0
107443,10474,213,5,0.05
107444,14984,388,2,0.2
107445,10939,196,3,0.1
107446,11311,556,5,0.05
107447,12341,367,2,0.0
107448,13521,504,5,0.0
107449,14057,108,2,0.2
107450,11087,320,1,0.0
107451,14664,313,1,0.0
107452,13530,202,1,0.0
107453,14970,266,2,0.1
107454,10260,362,5,0.2
107455,11657,102,1,0.2
107456,12956,302,4,0.2
107457,14280,590,4,0.0
107458,13120,429,1,0.0
107459,15914,283,1,0.1
107460,10592,359,3,0.0
107461,15868,422,4,0.1
107462,11433,328,4,0.2
107463,15114,300,1,0.1
107464,12488,557,3,0.05
107465,15578,126,5,0.15
107466,10229,582,3,0.0
107467,15693,532,3,0.2
107468,12780,450,4,0.15
107469,11369,202,1,0.15
107470,11625,236,1,0.2
107471,13980,551,1,0.15
107472,15384,431,3,0.1
107473,10740,445,3,0.2
107474,13175,472,2,0.2
107475,15050,297,5,0.1
107476,12648,560,2,0.05
107477,12071,130,5,0.05
107478,15387,511,2,0.15
107479,14572,399,2,0.2
107480,14994,233,2,0.1
107481,12035,356,2,0.2
107482,14381,120,3,0.1
107483,11186,408,5,0.05
107484,10590,121,2,0.05
107485,14218,487,2,0.15
107486,11136,141,1,0.1
107487,15359,480,3,0.05
107488,13421,598,4,0.0
107489,12559,548,1,0.05
107490,10002,464,4,0.2
107491,10892,552,2,0.1
107492,14895,572,5,0.0
107493,14725,555,4,0.05
107494,14557,252,4,0.05
107495,13000,408,4,0.1
107496,13554,559,5,0.0
107497,13658,102,1,0.1
107498,10972,144,3,0.05
107499,15361,141,5,0.15
107500,14150,426,1,0.1
107501,13743,363,2,0.05
107502,15587,394,1,0.1
107503,14205,566,4,0.05
107504,10280,273,1,0.1
107505,15785,109,1,0.05
107506,11699,153,2,0.0
107507,15177,384,2,0.2
107508,12888,228,1,0.2
107509,12885,119,5,0.1
107510,13286,552,2,0.05
107511,13580,232,4,0.2
107512,12252,113,5,0.2
107513,14641,320,1,0.1
107514,12357,367,4,0.1
107515,14624,345,4,0.1
107516,11932,358,5,0.15
107517,13415,554,1,0.0
107518,11009,240,4,0.0
107519,15338,482,2,0.0
107520,14713,347,2,0.05
107521,15709,332,5,0.05
107522,12079,521,2,0.0
107523,14196,156,3,0.1
107524,12715,188,1,0.15
107525,11339,354,4,0.0
107526,14591,152,4,0.1
107527,13690,347,5,0.2
107528,10742,352,5,0.15
107529,15635,225,4,0.05
107530,10734,301,2,0.2
107531,15753,574,5,0.2
107532,11807,488,3,0.2
107533,15094,461,5,0.1
107534,12379,592,2,0.0
107535,13266,232,1,0.2
107536,11754,277,3,0.0
107537,15858,152,5,0.2
107538,11025,134,1,0.1
107539,11483,122,1,0.0
107540,15765,241,4,0.05
107541,15210,419,2,0.15
107542,12566,371,4,0.2
107543,13555,268,2,0.2
107544,11780,138,1,0.1
107545,13717,461,5,0.15
107546,14819,346,2,0.0
107547,12117,335,2,0.2
107548,14567,155,1,0.05
107549,12540,528,3,0.05
107550,15831,473,1,0.1
107551,15326,220,1,0.2
107552,12966,166,2,0.1
107553,12761,422,1,0.15
107554,12455,527,4,0.05
107555,13755,428,1,0.05
107556,11946,266,5,0.1
107557,13369,310,1,0.15
107558,12630,513,1,0.0
107559,10529,175,5,0.15
107560,14233,540,3,0.1
107561,11472,234,3,0.1
107562,12036,365,3,0.15
107563,15483,506,4,0.1
107564,14035,274,5,0.05
107565,11368,343,4,0.1
107566,11720,189,4,0.0
107567,11042,350,4,0.05
107568,13488,131,5,0.2
107569,15845,377,2,0.05
107570,10560,138,2,0.05
107571,11565,408,3,0.05
107572,15024,503,4,0.15
107573,13225,238,3,0.2
107574,15870,530,4,0.0
107575,11801,585,3,0.05
107576,13271,176,1,0.15
107577,15646,439,5,0.1
107578,11812,353,4,0.2
107579,15076,550,4,0.0
107580,13082,179,4,0.2
107581,14263,138,5,0.0
107582,10147,418,1,0.0
107583,13829,428,2,0.1
107584,14541,530,5,0.0
107585,12118,263,1,0.1
107586,15448,458,3,0.05
107587,15015,527,4,0.2
107588,12664,228,4,0.0
107589,15349,258,2,0.1
107590,15948,429,3,0.05
107591,15770,419,1,0.2
107592,10319,514,3,0.05
107593,13970,469,3,0.15
107594,14132,183,2,0.2
107595,15750,513,1,0.1
107596,10255,550,2,0.0
107597,11337,576,1,0.1
107598,15058,556,5,0.1
107599,10335,317,5,0.1
107600,13092,302,4,0.2
107601,14394,378,2,0.2
107602,11045,519,5,0.15
107603,14574,526,3,0.05
107604,11792,252,3,0.1
107605,12520,126,5,0.15
107606,10962,515,2,0.15
107607,13750,443,4,0.2
107608,14566,354,3,0.05
107609,12815,486,4,0.15
107610,10590,351,3,0.0
107611,11989,267,1,0.15
107612,12840,453,5,0.2
107613,13866,572,2,0.1
107614,12434,240,3,0.2
107615,12990,329,5,0.2
107616,13949,173,4,0.05
107617,15666,528,2,0.0
107618,14542,399,2,0.0
107619,11961,336,5,0.05
107620,14195,295,5,0.05
107621,10655,592,5,0.15
107622,11079,571,1,0.0
107623,13075,188,1,0.2
107624,11356,197,2,0.15
107625,15030,578,5,0.0
107626,11459,266,1,0.1
107627,13283,591,2,0.2
107628,14913,550,3,0.2
107629,14757,396,5,0.15
107630,14696,506,1,0.0
107631,10920,303,2,0.05
107632,11747,547,5,0.1
107633,11759,287,2,0.2
107634,11832,560,3,0.05
107635,11172,375,2,0.05
107636,13279,120,2,0.05
107637,10360,475,3,0.05
107638,13811,173,4,0.15
107639,11441,527,5,0.2
107640,12920,542,3,0.05
107641,11720,438,3,0.05
107642,15673,461,5,0.0
107643,13254,595,2,0.2
107644,10556,410,1,0.1
107645,11234,182,5,0.05
107646,13921,396,3,0.15
107647,14040,456,2,0.05
107648,12298,127,4,0.05
107649,11536,241,2,0.05
107650,15086,147,1,0.2
107651,14059,556,2,0.2
107652,13303,212,1,0.05
107653,10910,335,4,0.15
107654,11962,251,4,0.1
107655,10012,475,2,0.0
107656,10980,415,5,0.1
107657,10273,433,5,0.15
107658,14584,226,5,0.15
107659,11998,107,4,0.1
107660,15145,150,1,0.1
107661,14634,460,3,0.05
107662,11689,166,2,0.1
107663,11596,487,1,0.1
107664,13243,462,3,0.05
107665,14684,267,4,0.15
107666,15840,571,3,0.2
107667,15787,352,4,0.05
107668,11716,363,4,0.1
107669,15714,296,1,0.0
107670,15130,283,5,0.1
107671,14339,364,5,0.0
107672,11202,388,1,0.05
107673,12846,375,2,0.2
107674,10257,218,4,0.2
107675,10310,496,2,0.0
107676,12564,413,4,0.15
107677,15335,494,4,0.0
107678,13418,562,5,0.0
107679,11089,447,5,0.05
107680,14732,592,4,0.1
107681,14893,377,5,0.15
107682,11177,504,5,0.0
107683,13098,477,3,0.05
107684,13231,232,3,0.15
107685,11725,247,4,0.2
107686,15896,129,5,0.2
107687,12629,427,3,0.05
107688,14175,420,2,0.15
107689,13300,325,4,0.1
107690,11351,556,4,0.05
107691,10620,239,2,0.1
107692,12549,389,4,0.0
107693,15595,381,5,0.1
107694,11379,517,3,0.05
107695,15244,584,1,0.15
107696,14059,126,3,0.1
107697,10978,392,2,0.0
107698,15544,367,1,0.15
107699,11538,386,5,0.2
107700,15854,413,5,0.2
107701,13773,197,3,0.15
107702,13579,238,4,0.05
107703,12534,577,4,0.1
107704,10478,381,2,0.1
107705,13655,196,4,0.15
107706,11895,552,5,0.1
107707,12381,157,1,0.2
107708,11633,223,3,0.15
107709,15352,331,3,0.1
107710,12041,390,3,0.0
107711,11566,186,4,0.05
107712,14126,561,1,0.0
107713,14823,410,4,0.0
107714,14269,151,4,0.1
107715,12840,328,5,0.15
107716,10468,106,5,0.2
107717,13548,543,4,0.15
107718,11976,410,2,0.1
107719,13389,373,2,0.1
107720,14221,510,2,0.2
107721,12744,444,4,0.0
107722,12575,493,1,0.0
107723,15643,102,2,0.15
107724,11420,376,5,0.05
107725,11878,191,3,0.1
107726,11027,362,3,0.2
107727,14632,342,4,0.15
107728,10601,575,3,0.2
107729,13593,475,4,0.0
107730,10988,346,3,0.0
107731,10606,572,1,0.15
107732,12748,179,1,0.05
107733,10139,411,1,0.0
107734,12058,404,1,0.2
107735,13587,158,2,0.1
107736,15651,325,5,0.1
107737,14226,526,1,0.05
107738,14497,302,2,0.15
107739,11245,505,4,0.05
107740,10642,106,3,0.2
107741,10437,130,3,0.05
107742,11424,251,2,0.1
107743,11137,136,3,0.0
107744,13722,210,1,0.0
107745,15572,221,3,0.15
107746,15675,341,1,0.2
107747,13290,359,1,0.15
107748,10058,190,3,0.05
107749,11137,518,2,0.05
107750,10700,130,4,0.05
107751,11146,566,2,0.2
107752,12456,565,5,0.0
107753,15580,337,5,0.1
107754,11109,471,1,0.1
107755,15738,270,1,0.05
107756,14496,249,2,0.05
107757,15641,474,2,0.05
107758,10108,188,1,0.2
107759,11985,104,4,0.1
107760,14248,533,4,0.15
107761,10906,352,5,0.0
107762,14946,532,4,0.15
107763,11993,573,3,0.0
107764,14123,151,1,0.2
107765,14215,124,2,0.0
107766,14819,146,1,0.2
107767,12148,216,3,0.1
107768,14099,127,4,0.0
107769,10806,195,1,0.05
107770,11993,467,3,0.05
107771,13601,535,4,0.2
107772,15226,199,5,0.1
107773,15350,216,5,0.2
107774,14400,376,5,0.15
107775,14273,436,3,0.15
107776,14011,195,3,0.15
107777,10084,299,2,0.05
107778,14359,246,2,0.15
107779,15316,492,5,0.0
107780,13321,255,1,0.15
107781,12506,370,4,0.05
107782,12457,502,2,0.0
107783,13063,421,4,0.1
107784,13853,515,1,0.2
107785,14898,376,5,0.2
107786,14991,426,4,0.0
107787,14969,356,5,0.0
107788,10388,145,4,0.2
107789,15932,101,1,0.2
107790,12004,247,2,0.0
107791,11032,395,3,0.2
107792,15746,475,5,0.1
107793,11541,255,2,0.15
107794,10450,156,4,0.15
107795,13548,500,2,0.1
107796,14438,562,3,0.15
107797,11097,326,5,0.15
107798,10860,107,5,0.15
107799,10302,120,2,0.05
107800,12020,259,1,0.1
107801,10881,570,4,0.2
107802,12282,440,2,0.0
107803,14162,179,1,0.1
107804,10230,509,5,0.1
107805,10922,466,4,0.05
107806,11833,101,5,0.05
107807,10051,501,3,0.15
107808,13679,436,1,0.05
107809,14483,329,3,0.2
107810,15158,313,3,0.2
107811,13782,383,3,0.15
107812,10753,348,1,0.05
107813,15293,219,4,0.15
107814,15888,479,5,0.0
107815,11479,327,4,0.05
107816,12089,124,4,0.05
107817,12994,290,4,0.05
107818,15249,408,5,0.05
107819,15174,407,5,0.2
107820,13796,550,1,0.15
107821,13341,157,2,0.2
107822,12344,594,5,0.15
107823,11239,411,5,0.0
107824,14521,409,2,0.05
107825,12237,189,5,0.1
107826,14257,375,4,0.2
107827,15661,209,5,0.1
107828,12429,241,1,0.0
107829,14340,385,5,0.1
107830,10183,580,2,0.0
107831,10544,490,4,0.2
107832,12827,476,2,0.0
107833,15668,557,5,0.2
107834,10093,344,5,0.2
107835,12416,485,1,0.1
107836,14255,508,4,0.15
107837,12446,174,5,0.15
107838,14534,455,1,0.15
107839,14402,362,1,0.05
107840,13033,276,2,0.1
107841,11974,504,4,0.0
107842,13290,330,3,0.15
107843,15078,176,1,0.1
107844,12377,423,3,0.05
107845,15985,283,2,0.1
107846,14439,374,1,0.0
107847,15985,377,4,0.15
107848,13235,327,3,0.0
107849,15998,548,4,0.05
107850,11134,265,3,0.0
107851,13639,375,2,0.05
107852,12398,317,1,0.0
107853,12774,412,1,0.05
107854,14461,290,2,0.1
107855,11921,118,5,0.1
107856,12063,332,3,0.1
107857,12201,514,3,0.1
107858,14628,284,5,0.0
107859,13015,206,2,0.2
107860,13472,343,4,0.05
107861,15172,526,4,0.05
107862,14951,153,2,0.2
107863,10469,326,4,0.05
107864,11345,302,2,0.05
107865,10879,186,3,0.1
107866,14463,150,3,0.05
107867,13910,483,5,0.05
107868,13808,360,2,0.15
107869,14737,419,4,0.05
107870,14958,295,2,0.2
107871,12942,469,1,0.05
107872,15531,348,5,0.2
107873,13346,156,1,0.05
107874,10589,277,5,0.2
107875,13884,576,5,0.05
107876,11330,250,5,0.05
107877,10092,496,1,0.15
107878,10458,533,5,0.15
107879,13342,113,2,0.05
107880,15172,461,2,0.15
107881,11885,389,1,0.0
107882,15241,531,3,0.0
107883,13122,164,3,0.1
107884,12040,439,1,0.1
107885,15612,205,5,0.0
107886,11404,501,5,0.1
107887,13704,339,5,0.05
107888,14483,134,1,0.05
107889,11982,424,5,0.1
107890,15727,139,2,0.0
107891,15781,556,5,0.2
107892,15409,325,1,0.05
107893,11793,229,5,0.15
107894,14467,233,2,0.2
107895,12232,580,1,0.15
107896,10772,140,3,0.05
107897,15782,419,1,0.1
107898,10205,485,4,0.15
107899,15050,519,3,0.0
107900,12220,570,3,0.15
107901,14921,321,1,0.0
107902,10222,501,4,0.2
107903,11192,194,3,0.2
107904,13316,199,5,0.1
107905,13290,160,4,0.0
107906,15176,229,4,0.1
107907,11599,232,1,0.15
107908,11909,493,1,0.1
107909,14263,401,1,0.15
107910,11543,516,4,0.2
107911,10142,169,2,0.1
107912,10090,114,1,0.2
107913,13986,535,2,0.15
107914,14407,574,3,0.0
107915,15491,251,5,0.05
107916,12264,274,5,0.15
107917,13513,570,2,0.15
107918,13707,511,4,0.05
107919,11210,445,5,0.05
107920,14979,392,2,0.2
107921,13225,296,1,0.15
107922,14857,132,2,0.15
107923,11360,173,3,0.1
107924,11539,294,2,0.05
107925,10149,526,1,0.0
107926,14811,150,2,0.15
107927,11426,157,1,0.1
107928,11718,587,1,0.0
107929,11355,217,3,0.2
107930,15347,292,3,0.1
107931,15924,530,5,0.0
107932,12406,317,1,0.15
107933,12636,211,1,0.1
107934,12364,558,1,0.05
107935,12933,585,5,0.0
107936,13108,189,4,0.15
107937,15629,460,3,0.1
107938,11502,410,3,0.0
107939,11452,409,1,0.2
107940,10450,257,5,0.2
107941,11836,521,1,0.05
107942,14186,169,3,0.1
107943,12589,370,5,0.1
107944,14272,325,2,0.05
107945,11444,511,3,0.1
107946,15852,105,2,0.2
107947,12949,343,4,0.2
107948,13936,218,2,0.05
107949,13710,272,5,0.15
107950,13243,243,2,0.05
107951,11290,423,4,0.2
107952,10504,357,3,0.05
107953,15052,508,4,0.2
107954,13098,560,5,0.15
107955,15397,465,2,0.2
107956,12148,418,2,0.1
107957,11466,178,5,0.0
107958,14521,157,1,0.15
107959,11898,590,5,0.0
107960,15150,120,5,0.15
107961,13717,542,4,0.15
107962,15002,114,4,0.15
107963,15983,306,5,0.15
107964,10651,337,3,0.2
107965,15094,281,2,0.1
107966,13263,391,5,0.2
107967,11211,546,1,0.2
107968,12188,289,2,0.1
107969,13821,247,3,0.15
107970,10369,440,5,0.1
107971,12345,142,3,0.0
107972,13272,528,2,0.1
107973,12844,571,1,0.2
107974,13451,454,2,0.15
107975,13152,101,2,0.2
107976,13519,424,5,0.0
107977,14355,204,2,0.15
107978,11637,355,5,0.05
107979,15664,309,5,0.2
107980,13861,318,3,0.2
107981,11145,178,1,0.1
107982,13127,530,5,0.15
107983,10018,151,4,0.2
107984,15429,388,3,0.0
107985,16000,200,5,0.15
107986,11657,312,5,0.15
107987,14206,564,3,0.1
107988,14427,599,2,0.2
107989,11597,503,5,0.2
107990,10946,337,1,0.05
107991,11288,395,5,0.05
107992,10268,572,3,0.15
107993,10435,498,4,0.2
107994,12036,257,3,0.1
107995,12498,398,3,0.2
107996,13209,114,1,0.1
107997,11614,216,2,0.05
107998,10719,239,1,0.0
107999,13979,175,1,0.2
108000,12232,403,5,0.05
108001,13673,460,4,0.0
108002,10741,124,3,0.0
108003,15696,506,1,0.05
108004,15446,277,1,0.05
108005,15687,539,2,0.05
108006,10805,155,2,0.1
108007,14513,313,4,0.15
108008,14978,426,3,0.15
108009,14887,434,1,0.15
108010,13772,429,5,0.1
108011,11727,263,2,0.05
108012,15905,400,1,0.15
108013,15727,264,5,0.1
108014,13513,189,1,0.1
108015,11099,115,4,0.05
108016,12622,401,4,0.0
108017,13806,222,5,0.1
108018,15387,418,2,0.2
108019,13011,448,4,0.1
108020,12984,278,2,0.0
108021,13705,562,5,0.0
108022,13384,369,5,0.2
108023,11845,205,1,0.15
108024,13925,259,5,0.1
108025,13100,105,1,0.05
108026,14522,439,2,0.05
108027,14979,492,1,0.2
108028,15934,241,2,0.0
108029,14882,269,4,0.15
108030,10535,117,2,0.1
108031,15731,132,3,0.1
108032,10285,105,1,0.1
108033,12670,482,4,0.05
108034,13787,237,2,0.15
108035,11130,207,5,0.2
108036,10504,262,1,0.05
108037,14142,593,2,0.0
108038,15567,357,4,0.15
108039,15264,268,5,0.0
108040,10537,563,1,0.1
108041,10062,538,4,0.05
108042,15862,482,5,0.15
108043,15202,388,3,0.05
108044,12384,482,5,0.15
108045,10211,582,1,0.1
108046,12448,455,3,0.15
108047,14805,345,2,0.1
108048,12395,213,3,0.05
108049,13270,278,3,0.05
108050,10377,543,3,0.05
108051,11186,576,5,0.1
108052,13280,565,3,0.0
108053,13499,290,3,0.0
108054,12848,594,2,0.15
108055,10787,111,3,0.05
108056,10733,123,5,0.0
108057,15064,219,4,0.2
108058,13869,382,4,0.05
108059,12700,419,5,0.2
108060,14618,530,5,0.0
108061,12159,169,3,0.1
108062,13621,446,5,0.2
108063,13665,234,3,0.2
108064,12656,353,1,0.05
108065,11079,151,2,0.15
108066,13295,143,2,0.1
108067,13647,582,2,0.05
108068,14620,526,1,0.05
108069,12194,241,2,0.0
108070,12312,125,3,0.15
108071,14564,486,4,0.15
108072,11585,370,2,0.1
108073,13007,501,2,0.1
108074,14045,461,3,0.15
108075,11211,204,3,0.2
108076,13415,524,2,0.2
108077,11987,395,5,0.05
108078,13171,253,1,0.15
108079,12727,575,4,0.05
108080,11749,404,4,0.2
108081,10758,471,1,0.1
108082,11178,572,2,0.15
108083,10919,405,2,0.0
108084,11120,261,2,0.05
108085,10706,383,2,0.15
108086,14930,145,2,0.0
108087,13431,387,4,0.05
108088,12862,419,2,0.2
108089,14495,468,3,0.05
108090,11808,266,5,0.1
108091,11400,307,2,0.05
108092,12650,208,3,0.05
108093,14424,524,4,0.15
108094,11296,542,3,0.15
108095,11621,165,1,0.2
108096,12443,367,1,0.1
108097,12596,499,3,0.1
108098,15138,453,2,0.2
108099,15015,285,2,0.0
108100,14173,468,2,0.05
108101,11073,324,3,0.15
108102,14076,253,1,0.2
108103,11450,523,1,0.2
108104,13943,389,4,0.15
108105,11772,385,1,0.15
108106,15676,286,1,0.0
108107,11018,326,5,0.1
108108,13693,300,1,0.15
108109,14225,111,3,0.2
108110,10519,497,2,0.05
108111,12352,425,3,0.0
108112,11136,598,2,0.05
108113,12773,567,2,0.05
108114,10912,377,4,0.1
108115,10816,103,1,0.05
108116,10974,510,4,0.2
108117,11963,517,2,0.2
108118,12867,450,5,0.15
108119,12411,378,5,0.1
108120,15186,162,4,0.15
108121,13103,105,4,0.05
108122,11801,503,1,0.2
108123,10809,109,4,0.15
108124,15439,158,4,0.2
108125,15134,380,3,0.15
108126,10570,523,4,0.0
108127,10970,560,4,0.1
108128,14080,338,3,0.15
108129,11880,417,2,0.05
108130,13320,227,2,0.2
108131,14706,404,3,0.2
108132,10388,337,1,0.1
108133,15794,319,4,0.1
108134,14855,278,1,0.0
108135,15958,418,5,0.15
108136,12490,590,1,0.0
108137,10516,537,4,0.15
108138,15938,249,2,0.15
108139,13845,138,4,0.1
108140,12891,218,4,0.1
108141,14141,583,4,0.15
108142,11443,580,1,0.1
108143,10723,415,2,0.15
108144,10756,584,2,0.1
108145,12251,197,1,0.05
108146,11909,527,1,0.15
108147,12587,117,1,0.2
108148,10386,425,5,0.05
108149,13016,528,5,0.0
108150,14456,568,4,0.1
108151,14088,547,5,0.0
108152,11492,379,1,0.2
108153,15079,459,1,0.1
108154,11968,552,1,0.0
108155,14301,254,2,0.05
108156,13319,194,2,0.0
108157,13039,532,5,0.1
108158,11073,275,3,0.05
108159,14462,402,3,0.2
108160,12301,129,1,0.0
108161,10769,134,2,0.15
108162,12680,110,4,0.1
108163,10987,376,5,0.15
108164,14513,572,2,0.15
108165,13107,390,1,0.0
108166,15558,201,1,0.15
108167,12360,241,3,0.05
108168,15263,187,1,0.2
108169,10197,494,1,0.2
108170,13045,570,4,0.15
108171,12308,401,5,0.1
108172,11390,228,4,0.15
108173,15312,306,3,0.1
108174,13559,189,2,0.2
108175,12582,182,3,0.05
108176,12072,312,1,0.1
108177,12991,219,5,0.2
108178,15195,448,1,0.0
108179,15998,236,5,0.15
108180,11670,361,5,0.1
108181,11418,569,5,0.05
108182,12727,376,2,0.15
108183,14133,477,3,0.2
108184,12870,528,2,0.2
108185,15089,308,2,0.2
108186,11587,414,2,0.1
108187,14668,504,4,0.0
108188,14403,343,4,0.0
108189,14401,573,4,0.2
108190,12227,555,2,0.15
108191,15864,445,1,0.05
108192,13737,200,4,0.15
108193,10932,215,4,0.1
108194,15564,430,2,0.0
108195,11543,524,3,0.05
108196,11993,116,1,0.2
108197,13707,104,5,0.2
108198,14060,366,5,0.1
108199,13550,535,1,0.1
108200,13145,148,2,0.1
108201,14893,323,3,0.1
108202,11535,304,3,0.2
108203,13137,120,5,0.2
108204,14843,388,3,0.1
108205,12675,294,5,0.2
108206,14549,416,4,0.1
108207,14927,111,2,0.05
108208,14854,120,3,0.1
108209,10861,379,2,0.1
108210,11553,483,4,0.05
108211,14915,433,1,0.0
108212,11393,135,1,0.15
108213,11880,501,1,0.1
108214,10381,366,5,0.05
108215,15339,332,5,0.05
108216,10649,138,1,0.2
108217,14342,562,4,0.1
108218,13622,183,5,0.05
108219,14661,132,1,0.0
108220,13418,154,2,0.0
108221,10821,325,1,0.15
108222,10472,413,1,0.2
108223,12017,207,2,0.2
108224,10122,573,5,0.2
108225,15446,125,2,0.1
108226,14877,498,5,0.0
108227,12796,145,4,0.1
108228,14217,528,5,0.05
108229,12187,218,3,0.15
108230,12135,394,5,0.15
108231,12178,225,3,0.1
108232,12300,136,5,0.15
108233,15982,444,2,0.1
108234,11384,589,5,0.2
108235,15933,480,1,0.05
108236,13502,523,5,0.2
108237,14143,267,2,0.15
108238,11969,369,2,0.05
108239,13663,294,5,0.0
108240,11834,518,5,0.1
108241,13948,224,5,0.05
108242,12473,371,4,0.1
108243,15495,158,3,0.05
108244,15974,468,5,0.15
108245,14827,159,5,0.2
108246,14207,550,3,0.15
108247,11251,408,1,0.0
108248,15907,317,4,0.15
108249,13111,169,4,0.05
108250,10135,582,1,0.0
108251,15415,344,3,0.05
108252,10610,203,3,0.2
108253,11058,105,2,0.1
108254,13035,399,3,0.2
108255,11989,364,4,0.2
108256,13775,341,2,0.2
108257,12247,434,5,0.05
108258,14656,449,5,0.1
108259,10259,322,5,0.05
108260,15745,419,2,0.0
108261,13901,329,4,0.05
108262,10916,552,3,0.2
108263,13943,519,2,0.15
108264,10238,555,4,0.15
108265,13356,574,3,0.05
108266,10688,132,1,0.2
108267,15707,591,4,0.2
108268,11159,453,1,0.15
108269,12130,474,5,0.1
108270,10595,124,5,0.1
108271,12702,406,4,0.2
108272,11751,474,1,0.0
108273,10403,287,2,0.0
108274,10822,549,3,0.0
108275,13839,577,5,0.0
108276,12236,228,5,0.0
108277,12541,212,5,0.15
108278,15879,593,5,0.2
108279,12303,394,4,0.05
108280,11698,522,4,0.15
