order_id,customer_id,order_date,status,shipping_cost
12857,2889,2024-05-13,Delivered,44.62
12858,1968,2024-06-29,Delivered,71.52
12859,1243,2024-12-20,Delivered,33.72
12860,1753,2024-03-12,Delivered,110.33
12861,1512,2024-04-22,Shipped,83.0
12862,1849,2024-04-16,Delivered,65.18
12863,1555,2024-10-16,Cancelled,100.54
12864,2119,2024-11-08,Delivered,62.34
12865,1226,2024-04-26,Delivered,73.66
12866,2542,2024-04-29,Delivered,15.29
12867,1214,2024-05-26,Delivered,53.4
12868,1718,2024-11-22,Delivered,29.57
12869,1067,2024-07-28,Delivered,87.42
12870,1396,2024-10-22,Delivered,65.3
12871,1612,2024-04-12,Delivered,46.68
12872,2036,2024-05-03,Delivered,64.12
12873,2261,2024-09-01,Delivered,37.01
12874,2858,2024-12-21,Delivered,112.13
12875,1770,2024-07-27,Delivered,20.67
12876,2423,2024-11-09,Delivered,105.87
12877,1407,2024-04-18,Delivered,68.69
12878,1925,2024-12-13,Delivered,79.99
12879,2873,2024-02-19,Delivered,46.77
12880,2504,2024-04-14,Delivered,116.5
12881,1647,2024-01-27,Delivered,44.59
12882,1222,2024-10-14,Delivered,76.83
12883,2180,2024-09-13,Shipped,119.31
12884,1654,2024-09-29,Delivered,107.51
12885,1428,2024-05-16,Delivered,71.31
12886,2182,2024-12-05,Shipped,118.99
12887,1977,2024-10-27,Delivered,88.64
12888,2440,2024-11-17,Shipped,36.91
12889,2006,2024-02-01,Delivered,57.59
12890,2350,2024-02-14,Delivered,50.12
12891,1371,2024-09-21,Shipped,51.12
12892,2368,2024-01-30,Delivered,94.85
12893,2286,2024-03-24,Delivered,76.35
12894,2307,2024-06-14,Delivered,19.0
12895,1850,2024-11-11,Delivered,107.13
12896,1856,2024-01-01,Delivered,46.16
12897,1229,2024-09-05,Delivered,119.69
12898,2912,2024-09-17,Shipped,115.19
12899,1280,2024-03-03,Shipped,113.76
12900,2894,2024-06-12,Delivered,100.17
12901,2314,2024-11-16,Cancelled,38.16
12902,2704,2024-11-29,Delivered,70.93
12903,2071,2024-07-19,Delivered,38.55
12904,1975,2024-08-09,Shipped,42.27
12905,2739,2024-05-31,Shipped,79.15
12906,2238,2024-05-11,Shipped,19.29
12907,1758,2024-04-23,Delivered,116.79
12908,2048,2024-08-04,Delivered,111.46
12909,1321,2024-07-14,Pending,54.98
12910,1274,2024-10-07,Delivered,69.12
12911,1556,2024-07-20,Delivered,63.94
12912,1844,2024-05-14,Delivered,107.63
12913,2337,2024-08-21,Shipped,87.3
12914,2387,2024-05-20,Delivered,44.2
12915,1668,2024-07-14,Delivered,61.92
12916,2000,2024-02-12,Delivered,60.04
12917,1380,2024-02-26,Delivered,115.73
12918,1711,2024-05-21,Shipped,33.41
12919,2943,2024-07-28,Delivered,24.41
12920,2698,2024-03-12,Delivered,107.46
12921,2931,2024-08-11,Delivered,109.15
12922,2494,2024-01-27,Delivered,106.53
12923,1746,2024-05-07,Delivered,68.65
12924,1675,2024-04-15,Delivered,84.27
12925,1116,2024-06-13,Delivered,74.15
12926,1605,2024-08-02,Delivered,22.29
12927,2066,2024-03-11,Shipped,77.56
12928,2820,2024-07-22,Shipped,16.43
12929,1379,2024-06-01,Delivered,49.12
12930,2746,2024-03-07,Delivered,112.89
12931,2230,2024-03-30,Pending,46.92
12932,1466,2024-09-16,Delivered,113.68
12933,2756,2024-12-27,Delivered,41.26
12934,1280,2024-08-15,Shipped,48.03
12935,2672,2024-03-19,Delivered,80.98
12936,1618,2024-04-05,Delivered,94.97
12937,1118,2024-12-14,Delivered,67.65
12938,2261,2024-11-25,Delivered,107.62
12939,1309,2024-09-02,Pending,19.23
12940,2480,2024-09-28,Delivered,111.83
12941,2924,2024-06-05,Delivered,35.61
12942,2499,2024-04-25,Pending,107.85
12943,1100,2024-01-18,Pending,57.09
12944,1261,2024-06-20,Delivered,102.44
12945,1993,2024-01-16,Delivered,85.52
12946,2329,2024-08-27,Delivered,33.47
12947,2378,2024-02-25,Shipped,111.39
12948,1286,2024-03-19,Delivered,40.78
12949,1328,2024-04-12,Delivered,40.63
12950,2127,2024-10-10,Delivered,100.49
12951,1063,2024-07-11,Delivered,26.12
12952,1687,2024-01-05,Delivered,38.31
12953,2306,2024-04-15,Delivered,67.89
12954,2465,2024-10-04,Delivered,102.2
12955,2317,2024-04-09,Delivered,30.49
12956,1738,2024-08-25,Delivered,72.51
12957,2031,2024-09-25,Delivered,89.68
12958,1639,2024-11-16,Shipped,105.36
12959,1936,2024-03-26,Shipped,113.23
12960,2116,2024-11-15,Delivered,97.39
12961,2959,2024-02-01,Delivered,83.55
12962,2214,2024-12-01,Delivered,60.53
12963,2895,2024-02-20,Delivered,26.77
12964,1476,2024-03-19,Delivered,89.52
12965,2535,2024-07-04,Delivered,119.24
12966,2486,2024-06-22,Shipped,92.36
12967,1053,2024-04-15,Delivered,16.75
12968,1754,2024-03-03,Delivered,67.11
12969,1486,2024-03-16,Delivered,79.54
12970,2668,2024-11-11,Shipped,87.42
12971,2514,2024-11-16,Delivered,90.57
12972,2388,2024-03-21,Shipped,73.6
12973,2136,2024-12-26,Delivered,38.45
12974,1409,2024-05-07,Shipped,113.93
12975,2031,2024-07-01,Pending,88.15
12976,2766,2024-08-30,Pending,39.87
12977,1668,2024-07-03,Delivered,48.84
12978,2221,2024-08-07,Delivered,111.8
12979,1835,2024-03-11,Delivered,108.19
12980,1876,2024-12-07,Pending,57.54
12981,2759,2024-06-02,Delivered,19.02
12982,1367,2024-09-01,Delivered,20.09
12983,2002,2024-05-19,Delivered,44.81
12984,1250,2024-03-11,Delivered,81.06
12985,2940,2024-02-15,Delivered,76.34
12986,2619,2024-02-16,Delivered,81.55
12987,2264,2024-03-19,Delivered,90.31
12988,1380,2024-05-28,Delivered,17.0
12989,2931,2024-05-09,Pending,26.03
12990,1872,2024-05-06,Shipped,52.75
12991,1835,2024-12-30,Shipped,31.26
12992,2495,2024-04-28,Delivered,22.91
12993,1775,2024-12-22,Shipped,82.3
12994,1919,2024-09-18,Delivered,100.61
12995,2725,2024-08-31,Delivered,94.03
12996,1455,2024-04-12,Delivered,100.79
12997,1366,2024-02-06,Delivered,84.91
12998,2314,2024-05-21,Delivered,92.21
12999,2898,2024-02-06,Cancelled,43.54
13000,1403,2024-01-08,Delivered,119.27
13001,1058,2024-08-18,Delivered,34.23
13002,1521,2024-11-28,Delivered,37.52
13003,2328,2024-10-22,Delivered,45.34
13004,2139,2024-04-16,Delivered,117.41
13005,1210,2024-12-13,Delivered,118.77
13006,2065,2024-01-18,Shipped,98.46
13007,1816,2024-11-08,Delivered,81.05
13008,1173,2024-03-23,Delivered,69.61
13009,1234,2024-10-14,Shipped,116.92
13010,1793,2024-07-12,Pending,88.04
13011,2908,2024-08-02,Shipped,114.2
13012,2614,2024-10-07,Delivered,48.24
13013,2644,2024-08-07,Delivered,50.05
13014,1793,2024-10-15,Delivered,104.75
13015,2427,2024-12-09,Shipped,30.73
13016,2063,2024-07-12,Pending,114.32
13017,1119,2024-06-06,Delivered,68.28
13018,1335,2024-04-13,Delivered,112.27
13019,2360,2024-02-03,Shipped,50.36
13020,2563,2024-04-11,Delivered,90.18
13021,2640,2024-05-06,Delivered,65.7
13022,2098,2024-08-01,Delivered,80.81
13023,2215,2024-11-20,Delivered,67.96
13024,1324,2024-10-22,Cancelled,116.55
13025,2011,2024-06-27,Delivered,87.67
13026,2171,2024-03-20,Delivered,41.39
13027,2791,2024-05-20,Delivered,110.52
13028,1284,2024-01-31,Delivered,45.87
13029,1213,2024-03-03,Delivered,54.02
13030,2659,2024-02-17,Delivered,25.72
13031,2742,2024-03-27,Delivered,109.5
13032,1929,2024-10-30,Delivered,45.04
13033,1752,2024-03-01,Shipped,42.19
13034,2418,2024-11-29,Delivered,111.63
13035,1339,2024-09-30,Delivered,99.58
13036,2822,2024-10-10,Cancelled,29.81
13037,2046,2024-03-20,Delivered,95.78
13038,2795,2024-06-28,Shipped,110.87
13039,2893,2024-09-28,Delivered,23.24
13040,1105,2024-03-17,Shipped,101.65
13041,2490,2024-08-08,Shipped,72.48
13042,2483,2024-10-08,Delivered,85.27
13043,2456,2024-01-28,Pending,66.75
13044,1770,2024-12-26,Pending,88.27
13045,1716,2024-03-17,Delivered,18.58
13046,2846,2024-06-12,Delivered,95.08
13047,2798,2024-01-09,Delivered,18.5
13048,2643,2024-06-23,Shipped,62.81
13049,1763,2024-11-02,Delivered,30.85
13050,2960,2024-03-16,Delivered,101.48
13051,2245,2024-09-01,Delivered,47.93
13052,1379,2024-05-01,Delivered,62.68
13053,2246,2024-07-03,Delivered,60.02
13054,2282,2024-02-01,Delivered,96.11
13055,1713,2024-09-06,Shipped,65.52
13056,2391,2024-02-26,Delivered,97.84
13057,2794,2024-11-05,Delivered,22.72
13058,2373,2024-05-23,Delivered,35.12
13059,1225,2024-11-13,Delivered,72.91
13060,2738,2024-03-24,Delivered,114.44
13061,1738,2024-02-25,Delivered,22.85
13062,1236,2024-10-05,Delivered,19.52
13063,1183,2024-09-29,Delivered,31.44
13064,1712,2024-06-14,Delivered,82.32
13065,2893,2024-06-06,Delivered,56.89
13066,2782,2024-09-05,Cancelled,101.68
13067,1444,2024-07-04,Delivered,22.55
13068,2889,2024-03-18,Pending,35.62
13069,1623,2024-01-22,Shipped,46.5
13070,2030,2024-04-17,Delivered,80.81
13071,2260,2024-09-29,Shipped,86.94
13072,2151,2024-09-08,Delivered,28.04
13073,2128,2024-01-15,Delivered,114.1
13074,1749,2024-10-30,Delivered,50.81
13075,2939,2024-06-08,Shipped,89.88
13076,2504,2024-07-23,Delivered,70.04
13077,1155,2024-04-22,Shipped,38.39
13078,1257,2024-06-16,Delivered,103.85
13079,1235,2024-12-18,Pending,100.91
13080,1500,2024-09-09,Delivered,56.59
13081,1289,2024-07-04,Delivered,76.8
13082,1510,2024-12-12,Delivered,42.07
13083,2576,2024-08-14,Delivered,87.43
13084,2824,2024-01-16,Delivered,47.45
13085,1709,2024-06-04,Pending,103.63
13086,1785,2024-12-19,Delivered,37.83
13087,1894,2024-04-20,Pending,16.55
13088,1776,2024-01-01,Delivered,43.19
13089,2593,2024-02-10,Shipped,35.06
13090,1298,2024-02-17,Delivered,68.37
13091,2634,2024-04-17,Delivered,36.39
13092,1137,2024-06-09,Pending,95.13
13093,1376,2024-06-09,Delivered,40.34
13094,1087,2024-12-24,Delivered,89.23
13095,2443,2024-05-07,Delivered,75.74
13096,2778,2024-07-28,Delivered,118.56
13097,2223,2024-05-30,Delivered,119.99
13098,2487,2024-09-11,Shipped,106.3
13099,1437,2024-08-05,Delivered,94.8
13100,2334,2024-01-30,Delivered,55.58
13101,2620,2024-02-14,Delivered,94.09
13102,2778,2024-03-20,Delivered,115.45
13103,2305,2024-02-08,Delivered,17.45
13104,2347,2024-08-27,Pending,71.48
13105,1764,2024-02-14,Shipped,37.89
13106,1702,2024-03-18,Delivered,73.58
13107,2975,2024-12-02,Pending,63.98
13108,1942,2024-12-14,Delivered,75.46
13109,1152,2024-10-14,Shipped,72.85
13110,2326,2024-10-06,Delivered,115.81
13111,2302,2024-04-25,Delivered,72.98
13112,2675,2024-09-25,Delivered,103.85
13113,2712,2024-11-30,Delivered,48.58
13114,2032,2024-11-07,Delivered,61.0
13115,1807,2024-02-22,Delivered,64.39
13116,1235,2024-03-08,Delivered,44.27
13117,1675,2024-06-30,Delivered,54.88
13118,1561,2024-02-03,Delivered,77.84
13119,2326,2024-10-10,Delivered,75.92
13120,1038,2024-11-01,Delivered,81.83
13121,2160,2024-09-05,Delivered,51.94
13122,1822,2024-04-20,Delivered,48.16
13123,1421,2024-04-03,Pending,79.22
13124,2243,2024-06-27,Pending,28.95
13125,1348,2024-02-16,Delivered,41.57
13126,2832,2024-10-08,Delivered,19.42
13127,2570,2024-12-05,Delivered,22.62
13128,2888,2024-12-27,Pending,40.56
13129,2103,2024-04-01,Delivered,17.05
13130,1748,2024-07-30,Delivered,40.77
13131,2919,2024-03-15,Delivered,83.77
13132,1273,2024-07-20,Delivered,21.42
13133,2185,2024-10-23,Delivered,60.86
13134,2711,2024-11-03,Delivered,110.88
13135,2902,2024-07-29,Delivered,98.08
13136,1308,2024-12-03,Delivered,47.07
13137,2398,2024-05-13,Delivered,112.1
13138,1976,2024-11-25,Delivered,49.61
13139,1733,2024-03-06,Delivered,22.61
13140,2033,2024-10-06,Shipped,119.38
13141,2825,2024-01-28,Delivered,106.35
13142,1444,2024-04-26,Delivered,63.92
13143,2137,2024-11-12,Delivered,84.97
13144,2229,2024-11-20,Delivered,85.48
13145,1405,2024-04-23,Delivered,35.42
13146,2722,2024-03-15,Delivered,36.01
13147,1853,2024-07-20,Delivered,64.31
13148,2221,2024-02-28,Delivered,110.72
13149,1778,2024-01-15,Delivered,16.05
13150,2798,2024-08-18,Delivered,97.16
13151,2784,2024-04-14,Delivered,21.04
13152,1115,2024-06-13,Delivered,65.21
13153,2145,2024-07-17,Delivered,81.98
13154,2677,2024-12-19,Delivered,87.11
13155,1065,2024-02-04,Delivered,21.14
13156,2300,2024-06-10,Delivered,58.95
13157,1825,2024-09-01,Delivered,76.3
13158,1239,2024-10-13,Pending,21.93
13159,1302,2024-01-19,Pending,29.18
13160,2416,2024-10-06,Delivered,84.68
13161,2546,2024-12-05,Delivered,69.77
13162,1969,2024-12-13,Delivered,31.99
13163,1369,2024-06-30,Delivered,71.2
13164,1233,2024-05-26,Shipped,110.83
13165,1195,2024-06-24,Shipped,16.64
13166,1907,2024-06-11,Pending,82.48
13167,2036,2024-06-23,Delivered,22.73
13168,2930,2024-02-16,Delivered,15.68
13169,1921,2024-09-12,Shipped,30.82
13170,1689,2024-06-22,Delivered,59.41
13171,1177,2024-04-12,Pending,99.25
13172,1217,2024-04-30,Delivered,44.59
13173,2035,2024-12-15,Delivered,80.7
13174,2470,2024-05-24,Delivered,58.17
13175,1630,2024-02-11,Delivered,39.6
13176,1164,2024-01-29,Delivered,69.0
13177,2575,2024-09-29,Delivered,98.73
13178,1053,2024-01-14,Delivered,102.41
13179,1218,2024-11-01,Delivered,103.88
13180,2742,2024-11-08,Delivered,50.55
13181,1999,2024-07-07,Delivered,98.31
13182,1824,2024-12-25,Pending,37.28
13183,2384,2024-10-21,Delivered,92.53
13184,1385,2024-07-01,Delivered,114.58
13185,1056,2024-12-17,Cancelled,16.44
13186,1118,2024-02-05,Pending,61.24
13187,1900,2024-02-06,Delivered,83.02
13188,2277,2024-01-14,Shipped,88.69
13189,1798,2024-05-02,Delivered,33.49
13190,1780,2024-03-23,Delivered,117.08
13191,2016,2024-06-07,Delivered,79.6
13192,1803,2024-11-24,Delivered,32.26
13193,1845,2024-04-11,Shipped,17.15
13194,2204,2024-12-02,Shipped,97.24
13195,2439,2024-03-23,Cancelled,23.37
13196,2894,2024-02-13,Shipped,29.81
13197,2259,2024-03-08,Delivered,75.36
13198,1855,2024-02-17,Delivered,78.37
13199,1708,2024-02-26,Cancelled,87.12
13200,2844,2024-03-15,Shipped,56.32
13201,2104,2024-01-22,Shipped,96.26
13202,2671,2024-05-11,Pending,117.31
13203,1022,2024-10-28,Delivered,43.46
13204,2501,2024-09-23,Shipped,88.82
13205,1843,2024-10-13,Pending,112.49
13206,2464,2024-04-29,Cancelled,87.06
13207,2761,2024-09-02,Delivered,86.52
13208,2594,2024-02-25,Delivered,38.5
13209,2117,2024-02-07,Delivered,71.19
13210,1192,2024-09-01,Delivered,74.06
13211,2019,2024-01-21,Delivered,88.51
13212,2127,2024-04-19,Delivered,119.67
13213,1396,2024-04-03,Delivered,18.53
13214,2031,2024-05-15,Delivered,21.85
13215,1640,2024-08-18,Delivered,23.18
13216,2019,2024-01-08,Delivered,93.01
13217,1567,2024-11-23,Delivered,29.32
13218,1231,2024-10-16,Delivered,80.36
13219,1874,2024-09-07,Delivered,49.09
13220,1574,2024-12-26,Delivered,63.02
13221,1240,2024-03-27,Delivered,37.64
13222,1090,2024-07-22,Delivered,105.94
13223,1232,2024-08-06,Shipped,76.55
13224,1457,2024-08-28,Delivered,114.18
13225,1233,2024-11-15,Delivered,75.33
13226,1354,2024-09-14,Shipped,28.01
13227,2005,2024-04-18,Delivered,32.94
13228,2357,2024-09-12,Cancelled,118.85
13229,1439,2024-10-08,Shipped,91.18
13230,2399,2024-08-07,Delivered,20.17
13231,2316,2024-03-23,Delivered,88.9
13232,1345,2024-04-16,Delivered,58.28
13233,1664,2024-03-09,Delivered,47.26
13234,2452,2024-04-06,Delivered,31.18
13235,1657,2024-07-30,Delivered,103.19
13236,1130,2024-10-12,Shipped,21.7
13237,1141,2024-08-24,Delivered,45.43
13238,1415,2024-01-08,Delivered,47.17
13239,2117,2024-10-20,Delivered,31.9
13240,1626,2024-07-07,Delivered,68.36
13241,1284,2024-03-21,Delivered,16.23
13242,2980,2024-04-17,Delivered,46.6
13243,2947,2024-11-16,Delivered,113.03
13244,2679,2024-03-07,Cancelled,47.61
13245,1223,2024-06-22,Delivered,52.85
13246,1744,2024-12-11,Delivered,64.68
13247,1463,2024-12-16,Delivered,73.98
13248,2569,2024-11-23,Delivered,99.91
13249,2300,2024-02-12,Delivered,34.98
13250,2706,2024-07-05,Shipped,106.53
13251,2164,2024-10-28,Pending,94.54
13252,1357,2024-07-18,Delivered,90.88
13253,2737,2024-02-08,Delivered,24.11
13254,2047,2024-08-07,Delivered,17.27
13255,2992,2024-11-02,Delivered,77.37
13256,2760,2024-01-04,Delivered,105.63
13257,2904,2024-04-30,Delivered,76.37
13258,2294,2024-12-01,Delivered,37.39
13259,1859,2024-03-17,Delivered,24.5
13260,1665,2024-06-27,Shipped,88.46
13261,2357,2024-05-12,Shipped,90.79
13262,2015,2024-11-06,Delivered,33.12
13263,1085,2024-08-16,Delivered,17.96
13264,1621,2024-10-02,Pending,57.87
13265,2055,2024-05-31,Delivered,76.19
13266,2765,2024-06-12,Pending,89.13
13267,1240,2024-10-16,Delivered,100.04
13268,2914,2024-04-18,Delivered,79.11
13269,1363,2024-05-05,Delivered,26.64
13270,1822,2024-08-27,Pending,86.67
13271,2413,2024-11-05,Delivered,118.34
13272,2677,2024-12-10,Delivered,110.09
13273,1668,2024-05-25,Delivered,106.53
13274,2323,2024-09-08,Pending,46.73
13275,2881,2024-07-01,Pending,93.83
13276,2395,2024-11-04,Cancelled,104.37
13277,1099,2024-11-01,Cancelled,86.22
13278,1047,2024-03-12,Delivered,41.31
13279,1839,2024-08-06,Delivered,115.15
13280,1422,2024-07-25,Delivered,62.34
13281,2504,2024-06-21,Delivered,28.63
13282,2603,2024-05-20,Shipped,26.53
13283,1062,2024-09-28,Pending,82.99
13284,2133,2024-08-01,Delivered,60.96
13285,2703,2024-09-25,Delivered,24.92
13286,2573,2024-01-20,Pending,92.74
13287,2143,2024-03-06,Delivered,98.93
13288,2010,2024-10-29,Delivered,91.17
13289,1598,2024-05-26,Delivered,36.24
13290,2406,2024-06-13,Delivered,87.43
13291,1392,2024-11-05,Delivered,16.13
13292,1977,2024-01-06,Delivered,47.04
13293,2076,2024-01-14,Delivered,56.88
13294,1603,2024-05-11,Cancelled,102.7
13295,2313,2024-12-07,Delivered,55.99
13296,1337,2024-08-30,Delivered,16.18
13297,1810,2024-08-18,Cancelled,52.0
13298,2228,2024-08-15,Delivered,67.39
13299,2904,2024-06-10,Delivered,114.65
13300,2262,2024-10-09,Shipped,113.81
13301,2406,2024-09-19,Delivered,33.99
13302,2691,2024-05-10,Shipped,34.44
13303,1752,2024-08-12,Delivered,32.16
13304,2160,2024-09-14,Delivered,97.84
13305,2431,2024-08-21,Delivered,15.63
13306,2532,2024-12-01,Delivered,28.35
13307,2386,2024-11-11,Shipped,71.49
13308,2405,2024-01-24,Delivered,40.99
13309,1881,2024-09-27,Pending,24.7
13310,2600,2024-04-04,Shipped,52.79
13311,1635,2024-05-21,Delivered,43.79
13312,1254,2024-06-30,Shipped,68.67
13313,2501,2024-07-24,Delivered,117.82
13314,2138,2024-03-21,Delivered,28.05
13315,1020,2024-09-30,Shipped,54.14
13316,1528,2024-10-02,Delivered,112.86
13317,2169,2024-07-26,Delivered,107.07
13318,2232,2024-10-22,Delivered,56.4
13319,2555,2024-02-08,Delivered,88.39
13320,1376,2024-10-14,Delivered,24.22
13321,2528,2024-05-03,Delivered,89.82
13322,2928,2024-12-29,Delivered,117.15
13323,1166,2024-10-09,Delivered,71.44
13324,2574,2024-12-31,Delivered,67.34
13325,2205,2024-06-28,Delivered,34.67
13326,1861,2024-04-06,Delivered,81.55
13327,1617,2024-07-09,Shipped,77.0
13328,1612,2024-03-14,Delivered,83.45
13329,2626,2024-09-29,Delivered,17.74
13330,2951,2024-02-18,Delivered,72.62
13331,2836,2024-12-02,Delivered,77.47
13332,2468,2024-07-28,Delivered,36.79
13333,2356,2024-04-25,Cancelled,36.87
13334,1503,2024-01-23,Pending,44.0
13335,1913,2024-04-07,Shipped,89.73
13336,1079,2024-11-23,Pending,78.66
13337,1585,2024-11-08,Delivered,103.81
13338,2959,2024-07-08,Delivered,46.04
13339,2962,2024-06-30,Shipped,110.77
13340,1688,2024-05-27,Delivered,93.09
13341,1396,2024-12-07,Pending,56.48
13342,2632,2024-01-23,Shipped,25.0
13343,2881,2024-04-14,Cancelled,41.98
13344,2127,2024-06-11,Delivered,115.46
13345,1402,2024-03-07,Shipped,47.59
13346,1975,2024-10-16,Delivered,49.64
13347,1224,2024-10-15,Delivered,34.91
13348,1518,2024-02-15,Delivered,99.72
13349,1634,2024-03-21,Shipped,43.94
13350,1236,2024-05-26,Pending,49.68
13351,2451,2024-08-09,Delivered,58.51
13352,1116,2024-12-08,Delivered,60.54
13353,2187,2024-01-15,Delivered,58.19
13354,1226,2024-04-30,Cancelled,67.89
13355,1230,2024-03-18,Delivered,100.52
13356,1182,2024-11-17,Delivered,101.02
13357,2273,2024-10-21,Delivered,98.82
13358,2342,2024-08-28,Delivered,25.62
13359,2989,2024-01-18,Delivered,98.97
13360,1210,2024-09-12,Delivered,27.63
13361,2680,2024-10-03,Pending,28.1
13362,2416,2024-01-27,Pending,114.53
13363,2881,2024-01-02,Delivered,101.04
13364,1096,2024-12-18,Cancelled,73.0
13365,1894,2024-10-21,Delivered,106.87
13366,2882,2024-11-07,Delivered,118.88
13367,1756,2024-12-28,Delivered,79.12
13368,2110,2024-08-26,Delivered,79.35
13369,1415,2024-01-13,Shipped,94.21
13370,1394,2024-07-02,Delivered,39.37
13371,1696,2024-07-12,Delivered,32.55
13372,2657,2024-02-25,Shipped,94.76
13373,1844,2024-08-17,Delivered,51.22
13374,2525,2024-01-28,Shipped,29.18
13375,1604,2024-11-15,Shipped,48.06
13376,1582,2024-03-11,Delivered,52.66
13377,2940,2024-07-28,Pending,116.35
13378,1133,2024-07-02,Delivered,88.29
13379,1791,2024-12-21,Delivered,70.74
13380,1649,2024-02-10,Delivered,116.73
13381,2338,2024-09-16,Delivered,109.83
13382,2723,2024-12-09,Cancelled,68.76
13383,1221,2024-03-24,Delivered,110.1
13384,1976,2024-02-15,Delivered,57.45
13385,2462,2024-06-07,Pending,39.19
13386,2070,2024-12-09,Delivered,39.43
13387,2814,2024-01-07,Delivered,84.54
13388,2216,2024-11-28,Delivered,67.61
13389,2544,2024-05-15,Shipped,84.19
13390,2403,2024-07-01,Delivered,87.04
13391,1788,2024-07-15,Delivered,17.34
13392,1691,2024-06-20,Delivered,20.67
13393,2358,2024-12-14,Delivered,70.93
13394,1039,2024-10-02,Shipped,35.06
13395,2317,2024-03-18,Delivered,81.42
13396,1690,2024-06-26,Delivered,72.98
13397,1162,2024-01-27,Delivered,76.5
13398,2355,2024-04-29,Shipped,46.76
13399,2910,2024-10-07,Shipped,82.18
13400,2128,2024-11-03,Delivered,102.1
13401,1161,2024-07-14,Delivered,119.8
13402,2823,2024-10-03,Delivered,103.04
13403,2659,2024-01-18,Delivered,73.54
13404,2078,2024-10-21,Delivered,35.31
13405,2964,2024-09-27,Delivered,86.55
13406,2058,2024-02-22,Delivered,113.45
13407,1242,2024-10-20,Pending,37.25
13408,1967,2024-02-21,Delivered,41.88
13409,1890,2024-08-03,Shipped,30.65
13410,1113,2024-03-12,Delivered,92.36
13411,2014,2024-01-28,Pending,57.69
13412,1318,2024-09-08,Delivered,21.58
13413,1023,2024-02-04,Delivered,106.87
13414,2582,2024-07-19,Pending,73.56
13415,1824,2024-09-05,Delivered,49.76
13416,2671,2024-04-08,Delivered,51.12
13417,2142,2024-11-03,Delivered,45.48
13418,1701,2024-05-19,Shipped,62.83
13419,2667,2024-03-23,Delivered,50.39
13420,2019,2024-02-17,Pending,72.53
13421,2958,2024-10-04,Delivered,96.22
13422,2236,2024-09-04,Delivered,85.82
13423,2442,2024-06-25,Delivered,45.92
13424,2137,2024-02-21,Delivered,70.52
13425,2068,2024-03-19,Delivered,103.21
13426,1128,2024-11-17,Delivered,22.16
13427,1876,2024-03-04,Delivered,23.22
13428,1158,2024-01-08,Delivered,73.4
13429,2809,2024-08-01,Delivered,82.11
13430,1827,2024-01-25,Shipped,37.2
13431,2418,2024-09-12,Shipped,93.25
13432,2891,2024-08-30,Shipped,82.86
13433,1852,2024-07-16,Delivered,111.95
13434,1512,2024-04-03,Pending,32.74
13435,2938,2024-07-25,Delivered,93.89
13436,1045,2024-01-15,Delivered,23.78
13437,2132,2024-06-26,Shipped,74.36
13438,1219,2024-03-15,Pending,72.95
13439,1443,2024-04-13,Delivered,55.78
13440,2854,2024-10-20,Delivered,103.68
13441,1315,2024-06-16,Delivered,15.46
13442,1177,2024-04-24,Delivered,69.62
13443,1228,2024-02-08,Pending,37.8
13444,2727,2024-12-29,Delivered,93.07
13445,2696,2024-09-29,Shipped,19.52
13446,2930,2024-05-14,Delivered,102.31
13447,1267,2024-08-19,Shipped,103.0
13448,1870,2024-02-08,Pending,102.45
13449,1838,2024-10-17,Delivered,31.02
13450,2403,2024-11-02,Delivered,81.19
13451,1489,2024-02-16,Shipped,16.51
13452,1702,2024-02-05,Delivered,104.04
13453,1687,2024-11-15,Delivered,90.91
13454,2314,2024-04-04,Delivered,70.77
13455,1996,2024-12-26,Delivered,91.71
13456,1357,2024-01-13,Shipped,24.9
13457,2681,2024-05-25,Delivered,70.51
13458,2768,2024-03-05,Pending,45.58
13459,1872,2024-08-15,Delivered,117.13
13460,2974,2024-08-29,Shipped,105.0
13461,1204,2024-01-08,Delivered,91.99
13462,2237,2024-10-30,Delivered,113.04
13463,1552,2024-12-06,Delivered,51.42
13464,2811,2024-02-12,Shipped,109.59
13465,1323,2024-08-31,Delivered,49.15
13466,1594,2024-06-29,Pending,91.94
13467,1181,2024-03-25,Delivered,92.32
13468,1499,2024-06-03,Delivered,16.93
13469,2344,2024-10-01,Shipped,52.91
13470,1083,2024-01-23,Delivered,17.04
13471,1303,2024-04-24,Delivered,119.69
13472,1262,2024-11-01,Delivered,27.83
13473,1784,2024-10-25,Delivered,72.0
13474,2224,2024-04-08,Delivered,98.01
13475,2264,2024-04-13,Delivered,36.13
13476,1914,2024-02-20,Delivered,65.93
13477,1692,2024-12-27,Shipped,78.78
13478,1944,2024-04-21,Pending,31.82
13479,1683,2024-08-31,Delivered,96.75
13480,2319,2024-06-17,Delivered,46.43
13481,2536,2024-03-12,Delivered,37.16
13482,1689,2024-05-18,Pending,73.62
13483,2905,2024-12-01,Delivered,58.08
13484,1396,2024-08-18,Delivered,111.63
13485,2773,2024-08-26,Cancelled,107.41
13486,2162,2024-09-09,Delivered,65.75
13487,1839,2024-02-18,Shipped,52.72
13488,1878,2024-10-29,Delivered,49.18
13489,1823,2024-03-12,Delivered,43.09
13490,2153,2024-09-19,Shipped,72.18
13491,1049,2024-11-17,Delivered,99.52
13492,2700,2024-08-09,Shipped,47.63
13493,1789,2024-03-17,Delivered,34.96
